date,month,year,is_weekend,is_monsoon,fy,equipment_uptime_pct,blasting_delay_hrs,rainfall_mm,true_production_t,rom_gross_reported_te,stripping_ratio_miss,production_shortfall_pct,ob_overrun_pct,lag_1d_production_t,lag_7d_mean_production_t,ndvi_seasonal_delta,soil_moisture_seasonal_delta,daily_value_inr
2016-09-17,9,2016,1,1,2016-17,0.9834297189647284,1.3902860969559283,0.0,795.5682031990656,0.0,0.0,0.0,0.0,548.201913302204,645.6263685349633,0.0,1.1814874510706885,2386704.609597197
2016-09-18,9,2016,1,1,2016-17,0.9548942172032234,2.659646897948872,8.666139511073062,617.8723464405109,0.0,0.0,0.0,0.0,795.5682031990656,672.5801017940448,0.0,1.1814874510706885,1853617.0393215327
2016-09-19,9,2016,0,1,2016-17,0.7742044305229593,3.1817998431589167,8.841083842801915,466.3865004167968,0.0,0.0,0.0,0.0,617.8723464405109,683.4738698278621,0.0,1.1814874510706885,1399159.5012503904
2016-09-20,9,2016,0,1,2016-17,0.835163240593028,3.7087112779178106,0.0,474.5276695605584,0.0,0.0,0.0,0.0,466.3865004167968,640.286684069961,0.0,1.1814874510706885,1423583.0086816752
2016-09-21,9,2016,0,1,2016-17,0.7387478245454484,0.9385683274218142,4.5638457528325445,598.866953043053,0.0,0.0,0.0,0.0,474.5276695605584,628.0741712550474,0.0,1.1814874510706885,1796600.8591291588
2016-09-22,9,2016,0,1,2016-17,0.9862153081776167,1.5972636632372326,0.0,772.6346231484348,0.0,0.0,0.0,0.0,598.866953043053,604.4974691352897,0.0,1.1814874510706885,2317903.8694453044
2016-09-23,9,2016,0,1,2016-17,0.881852390335264,0.6096640533216697,3.8433022545280155,747.2312449181225,0.0,0.0,0.0,0.0,772.6346231484348,610.5797441586604,0.0,1.1814874510706885,2241693.7347543673
2016-09-24,9,2016,1,1,2016-17,0.7685928416510388,3.969934008633501,0.0,348.3605968861277,0.0,0.0,0.0,0.0,747.2312449181225,639.0125058180774,0.0,1.1814874510706885,1045081.7906583832
2016-09-25,9,2016,1,1,2016-17,0.901510205321757,3.7080038716971813,0.0,407.4856039595063,0.0,0.0,0.0,0.0,348.3605968861277,575.1257049162292,0.0,1.1814874510706885,1222456.811878519
2016-09-26,9,2016,0,1,2016-17,0.8854384721373687,2.1598285211222383,0.0,528.4591146884078,0.0,0.0,0.0,0.0,407.4856039595063,545.0704559903713,0.0,1.1814874510706885,1585377.3440652234
2016-09-27,9,2016,0,1,2016-17,0.8074488154098521,3.368133177505685,0.0,459.1839798395308,0.0,0.0,0.0,0.0,528.4591146884078,553.9379723148871,0.0,1.1814874510706885,1377551.9395185926
2016-09-28,9,2016,0,1,2016-17,0.7340672776598887,2.0838319090881687,7.013583354285121,508.60892635117847,0.0,0.0,0.0,0.0,459.1839798395308,551.7460166404546,0.0,1.1814874510706885,1525826.7790535353
2016-09-29,9,2016,0,1,2016-17,0.9014719586778399,2.494342752011039,0.0,537.8286224837883,0.0,0.0,0.0,0.0,508.60892635117847,538.8520128273298,0.0,1.1814874510706885,1613485.8674513649
2016-09-30,9,2016,0,1,2016-17,0.856092310271138,0.35649772846406647,2.54205524314264,768.2495607641996,0.0,0.0,0.0,0.0,537.8286224837883,505.30829844666596,0.0,1.1814874510706885,2304748.6822925988
2016-10-01,10,2016,1,0,2016-17,0.9316955175206918,3.0210816819872317,0.0,694.2123732403063,0.0,0.0,0.0,0.0,768.2495607641996,508.31091499610557,0.0,1.1814874510706885,2082637.1197209188
2016-10-02,10,2016,1,0,2016-17,0.856049050333598,0.5108539345409393,0.0,874.7547130330634,0.0,0.0,0.0,0.0,694.2123732403063,557.7183116181311,0.0,1.1814874510706885,2624264.13909919
2016-10-03,10,2016,0,0,2016-17,0.955654450095562,3.3042705210101135,0.0,664.1899604856725,0.0,0.0,0.0,0.0,874.7547130330634,624.471041485782,0.0,1.1814874510706885,1992569.8814570175
2016-10-04,10,2016,0,0,2016-17,0.8655720516323456,3.1281123506815436,0.0,555.9084302569298,0.0,0.0,0.0,0.0,664.1899604856725,643.8611623139628,0.0,1.1814874510706885,1667725.2907707894
2016-10-05,10,2016,0,0,2016-17,0.8682813914606159,2.8349787909719057,0.0,703.6322843687752,0.0,0.0,0.0,0.0,555.9084302569298,657.6789409450197,0.0,1.1814874510706885,2110896.8531063255
2016-10-06,10,2016,0,0,2016-17,0.9629960807975035,0.14464152209904846,0.0,1149.0827967329378,0.0,0.0,0.0,0.0,703.6322843687752,685.5394206618193,0.0,1.1814874510706885,3447248.3901988133
2016-10-07,10,2016,0,0,2016-17,0.8210448598637191,1.2125134237813144,0.0,797.7707094953656,0.0,0.0,0.0,0.0,1149.0827967329378,772.861445554555,0.0,1.1814874510706885,2393312.128486097
2016-10-08,10,2016,1,0,2016-17,0.7402045685351922,1.0524502796433715,0.0,632.7560807277317,0.0,0.0,0.0,0.0,797.7707094953656,777.0787525161502,0.0,1.1814874510706885,1898268.2421831952
2016-10-09,10,2016,1,0,2016-17,0.7086348028940016,1.4405456298860764,0.0,716.935186452043,0.0,0.0,0.0,0.0,632.7560807277317,768.2992821572109,0.0,1.1814874510706885,2150805.5593561293
2016-10-10,10,2016,0,0,2016-17,0.9265411767020857,0.35057098705535417,0.0,902.6735616880609,0.0,0.0,0.0,0.0,716.935186452043,745.7536355027794,0.0,1.1814874510706885,2708020.6850641826
2016-10-11,10,2016,0,0,2016-17,0.8860928654060394,3.747831292124251,0.0,548.108417156315,0.0,0.0,0.0,0.0,902.6735616880609,779.8227213888348,0.0,1.1814874510706885,1644325.251468945
2016-10-12,10,2016,0,0,2016-17,0.9112239304297671,2.215208962849505,0.0,774.5525612335498,0.0,0.0,0.0,0.0,548.108417156315,778.7084338030328,0.0,1.1814874510706885,2323657.6837006495
2016-10-13,10,2016,0,0,2016-17,0.7638892484526731,1.2220972426320942,0.0,751.4807920463561,0.0,0.0,0.0,0.0,774.5525612335498,788.8399019265719,0.0,1.1814874510706885,2254442.3761390685
2016-10-14,10,2016,0,0,2016-17,0.7409114426760309,1.5879260682971337,0.0,636.1508509616915,0.0,0.0,0.0,0.0,751.4807920463561,732.0396155427745,0.0,1.1814874510706885,1908452.5528850744
2016-10-15,10,2016,1,0,2016-17,0.7043633997003645,1.7888101620193426,0.0,626.9037466232392,0.0,0.0,0.0,0.0,636.1508509616915,708.9510643236782,0.0,1.1814874510706885,1880711.2398697175
2016-10-16,10,2016,1,0,2016-17,0.805176267641979,2.402377333442469,0.0,719.07942865408,0.0,0.0,0.0,0.0,626.9037466232392,708.1150165944651,0.0,1.1814874510706885,2157238.28596224
2016-10-17,10,2016,0,0,2016-17,0.8769753060563898,2.062717710785991,0.0,820.3482904688826,0.0,0.0,0.0,0.0,719.07942865408,708.4213369090418,0.0,1.1814874510706885,2461044.871406648
2016-10-18,10,2016,0,0,2016-17,0.8176732135299196,3.6775678928576694,0.0,643.6072535487341,0.0,0.0,0.0,0.0,820.3482904688826,696.6605838777306,0.0,1.1814874510706885,1930821.7606462024
2016-10-19,10,2016,0,0,2016-17,0.8312424766071187,1.987853931623321,0.0,845.6526928183122,0.0,0.0,0.0,0.0,643.6072535487341,710.3032747909334,0.0,1.1814874510706885,2536958.0784549364
2016-10-20,10,2016,0,0,2016-17,0.9712476083481245,3.9686320592932507,0.0,695.523597573751,0.0,0.0,0.0,0.0,845.6526928183122,720.4604364458994,0.0,1.1814874510706885,2086570.792721253
2016-10-21,10,2016,0,0,2016-17,0.80447664010699,3.405699830980383,0.0,577.1055900905246,0.0,0.0,0.0,0.0,695.523597573751,712.4665515212415,0.0,1.1814874510706885,1731316.770271574
2016-10-22,10,2016,1,0,2016-17,0.8541968467479433,0.8340420574293432,0.0,917.2211566211263,0.0,0.0,0.0,0.0,577.1055900905246,704.031514253932,0.0,1.1814874510706885,2751663.469863379
2016-10-23,10,2016,1,0,2016-17,0.935095903822343,3.722380858575665,0.0,677.8256788164927,0.0,0.0,0.0,0.0,917.2211566211263,745.5054299679158,0.0,1.1814874510706885,2033477.036449478
2016-10-24,10,2016,0,0,2016-17,0.818962834696381,0.46546559154190437,0.0,895.2793780698437,0.0,0.0,0.0,0.0,677.8256788164927,739.6120371339748,0.0,1.1814874510706885,2685838.134209531
2016-10-25,10,2016,0,0,2016-17,0.8866260100683621,3.2697988339647663,0.0,672.5224582087272,0.0,0.0,0.0,0.0,895.2793780698437,750.3164782198264,0.0,1.1814874510706885,2017567.3746261818
2016-10-26,10,2016,0,0,2016-17,0.9587091126240235,1.5224931739063203,0.0,851.9484381278982,0.0,0.0,0.0,0.0,672.5224582087272,754.4472217426825,0.0,1.1814874510706885,2555845.3143836944
2016-10-27,10,2016,0,0,2016-17,0.9848561870972926,3.511897281780278,0.0,652.5347472223456,0.0,0.0,0.0,0.0,851.9484381278982,755.3466139297662,0.0,1.1814874510706885,1957604.2416670367
2016-10-28,10,2016,0,0,2016-17,0.7441220442787113,3.4722267604298014,0.0,534.050676465258,0.0,0.0,0.0,0.0,652.5347472223456,749.2053495938511,0.0,1.1814874510706885,1602152.029395774
2016-10-29,10,2016,1,0,2016-17,0.9779762875484483,3.2237016004704846,0.0,744.2341369563392,0.0,0.0,0.0,0.0,534.050676465258,743.0546476473845,0.0,1.1814874510706885,2232702.4108690177
2016-10-30,10,2016,1,0,2016-17,0.8476348879238614,3.1601217452282455,0.0,606.1360227788873,0.0,0.0,0.0,0.0,744.2341369563392,718.3422162667006,0.0,1.1814874510706885,1818408.068336662
2016-10-31,10,2016,0,0,2016-17,0.7774733164896874,1.2187165563921631,0.0,781.7006738223843,0.0,0.0,0.0,0.0,606.1360227788873,708.100836832757,0.0,1.1814874510706885,2345102.021467153
2016-11-01,11,2016,0,0,2016-17,0.8377407268714784,0.3236771322050087,0.0,1015.7758536425665,0.0,0.0,0.0,0.0,781.7006738223843,691.8753076545485,0.0,1.1814874510706885,3047327.5609276993
2016-11-02,11,2016,0,0,2016-17,0.9940097725856432,1.6119207150606458,0.0,829.0968867153854,0.0,0.0,0.0,0.0,1015.7758536425665,740.9115070022399,0.0,1.1814874510706885,2487290.6601461563
2016-11-03,11,2016,0,0,2016-17,0.8477854281978608,0.6940980599460347,0.0,908.485714554772,0.0,0.0,0.0,0.0,829.0968867153854,737.6469996575952,0.0,1.1814874510706885,2725457.1436643163
2016-11-04,11,2016,0,0,2016-17,0.7986254830862525,2.779804355609847,0.0,636.7033579297788,0.0,0.0,0.0,0.0,908.485714554772,774.2114235622275,0.0,1.1814874510706885,1910110.0737893365
2016-11-05,11,2016,1,0,2016-17,0.8900202562950177,1.3843989061511421,0.0,876.5971535668607,0.0,0.0,0.0,0.0,636.7033579297788,788.8760923428734,0.0,1.1814874510706885,2629791.4607005822
2016-11-06,11,2016,1,0,2016-17,0.7720436856334579,3.9024408034396596,0.0,498.8823266824962,0.0,0.0,0.0,0.0,876.5971535668607,807.785094715805,0.0,1.1814874510706885,1496646.9800474886
2016-11-07,11,2016,0,0,2016-17,0.7227589984325992,2.563888309381328,0.0,588.7546102762324,0.0,0.0,0.0,0.0,498.8823266824962,792.4631381306062,0.0,1.1814874510706885,1766263.8308286972
2016-11-08,11,2016,0,0,2016-17,0.7386639165731947,3.289922254537444,0.0,557.6322003345379,0.0,0.0,0.0,0.0,588.7546102762324,764.8994147668702,0.0,1.1814874510706885,1672896.6010036136
2016-11-09,11,2016,0,0,2016-17,0.7384137516873317,0.5300986909673937,0.0,759.8233433573968,0.0,0.0,0.0,0.0,557.6322003345379,699.4503214371518,0.0,1.1814874510706885,2279470.0300721903
2016-11-10,11,2016,0,0,2016-17,0.7455708080536882,3.4480579290904902,0.0,458.06324023114246,0.0,0.0,0.0,0.0,759.8233433573968,689.5541009574392,0.0,1.1814874510706885,1374189.7206934274
2016-11-11,11,2016,0,0,2016-17,0.741648151794823,3.6910287620535773,0.0,506.6400049772162,0.0,0.0,0.0,0.0,458.06324023114246,625.2080331969207,0.0,1.1814874510706885,1519920.0149316487
2016-11-12,11,2016,1,0,2016-17,0.8922624234409644,1.9482476752757436,0.0,719.1963209880191,0.0,0.0,0.0,0.0,506.6400049772162,606.6275542036975,0.0,1.1814874510706885,2157588.9629640575
2016-11-13,11,2016,1,0,2016-17,0.7545640253197434,2.4250117510039098,0.0,671.0375891315832,0.0,0.0,0.0,0.0,719.1963209880191,584.1417209781488,0.0,1.1814874510706885,2013112.7673947497
2016-11-14,11,2016,0,0,2016-17,0.8037001849971589,3.0592392036119818,0.0,515.9062742388351,0.0,0.0,0.0,0.0,671.0375891315832,608.7353298994468,0.0,1.1814874510706885,1547718.8227165053
2016-11-15,11,2016,0,0,2016-17,0.9690365229718035,0.6993545090416502,0.0,1058.0165517922846,0.0,0.0,0.0,0.0,515.9062742388351,598.3284247512473,0.0,1.1814874510706885,3174049.655376854
2016-11-16,11,2016,0,0,2016-17,0.8421884920788617,2.0102643058537697,0.0,771.1238781235484,0.0,0.0,0.0,0.0,1058.0165517922846,669.8119035309254,0.0,1.1814874510706885,2313371.634370645
2016-11-17,11,2016,0,0,2016-17,0.9002673215563082,1.5946521110892524,0.0,864.4219094653715,0.0,0.0,0.0,0.0,771.1238781235484,671.4262656403755,0.0,1.1814874510706885,2593265.7283961144
2016-11-18,11,2016,0,0,2016-17,0.7516959613604889,0.5854959686489964,0.0,665.7380118953458,0.0,0.0,0.0,0.0,864.4219094653715,729.4775041024084,0.0,1.1814874510706885,1997214.0356860375
2016-11-19,11,2016,1,0,2016-17,0.7576867056426012,1.4701376891661257,0.0,699.4957112371702,0.0,0.0,0.0,0.0,665.7380118953458,752.2057908049982,0.0,1.1814874510706885,2098487.133711511
2016-11-20,11,2016,1,0,2016-17,0.7122605848799436,0.27268923754197427,0.0,833.4829162835308,0.0,0.0,0.0,0.0,699.4957112371702,749.3914179834484,0.0,1.1814874510706885,2500448.7488505924
2016-11-21,11,2016,0,0,2016-17,0.7506805189216493,0.10324762779794794,0.0,796.2611211317525,0.0,0.0,0.0,0.0,833.4829162835308,772.5978932908695,0.0,1.1814874510706885,2388783.3633952574
2016-11-22,11,2016,0,0,2016-17,0.7835771017095876,0.540665156619291,0.0,763.2881025535404,0.0,0.0,0.0,0.0,796.2611211317525,812.6485857041434,0.0,1.1814874510706885,2289864.307660621
2016-11-23,11,2016,0,0,2016-17,0.753103145283024,3.8524604463566954,0.0,478.8004968504911,0.0,0.0,0.0,0.0,763.2881025535404,770.54452152718,0.0,1.1814874510706885,1436401.490551473
2016-11-24,11,2016,0,0,2016-17,0.7266107601271167,2.198118143580068,0.0,625.7697604431262,0.0,0.0,0.0,0.0,478.8004968504911,728.7840384881717,0.0,1.1814874510706885,1877309.2813293785
2016-11-25,11,2016,0,0,2016-17,0.7361907613301802,3.86328864461288,0.0,454.44717887589906,0.0,0.0,0.0,0.0,625.7697604431262,694.6908743421367,0.0,1.1814874510706885,1363341.536627697
2016-11-26,11,2016,1,0,2016-17,0.8382336304098177,1.729991513320528,0.0,838.3633323349247,0.0,0.0,0.0,0.0,454.44717887589906,664.5064696250728,0.0,1.1814874510706885,2515089.9970047744
2016-11-27,11,2016,1,0,2016-17,0.7619001155217378,1.2472645323410383,0.0,737.0002840768541,0.0,0.0,0.0,0.0,838.3633323349247,684.3447012104664,0.0,1.1814874510706885,2211000.8522305624
2016-11-28,11,2016,0,0,2016-17,0.8092809583144226,2.0245674513609764,0.0,685.9378814818458,0.0,0.0,0.0,0.0,737.0002840768541,670.5614680380841,0.0,1.1814874510706885,2057813.6444455374
2016-11-29,11,2016,0,0,2016-17,0.8510251812564571,1.7580467545316405,0.0,706.6892118981642,0.0,0.0,0.0,0.0,685.9378814818458,654.8010052309545,0.0,1.1814874510706885,2120067.6356944926
2016-11-30,11,2016,0,0,2016-17,0.9071184485888095,0.42265873704697565,0.0,991.7184842945602,0.0,0.0,0.0,0.0,706.6892118981642,646.7154494230435,0.0,1.1814874510706885,2975155.452883681
2016-12-01,12,2016,0,0,2016-17,0.7117936419523296,2.563305258760825,0.0,613.4907490444663,0.0,0.0,0.0,0.0,991.7184842945602,719.9894476293392,0.0,1.1814874510706885,1840472.247133399
2016-12-02,12,2016,0,0,2016-17,0.9398231196727128,0.8641527300383984,0.0,909.534706459225,0.0,0.0,0.0,0.0,613.4907490444663,718.2353031438163,0.0,1.1814874510706885,2728604.119377675
2016-12-03,12,2016,1,0,2016-17,0.8883701168472723,2.4783518195913183,0.0,617.8904864127816,0.0,0.0,0.0,0.0,909.534706459225,783.2478070842915,0.0,1.1814874510706885,1853671.4592383448
2016-12-04,12,2016,1,0,2016-17,0.7245277095846615,2.6008043695926135,0.0,618.1637250868156,0.0,0.0,0.0,0.0,617.8904864127816,751.751686238271,0.0,1.1814874510706885,1854491.1752604467
2016-12-05,12,2016,0,0,2016-17,0.9620735872320332,0.6080994125145924,0.0,993.0835169559316,0.0,0.0,0.0,0.0,618.1637250868156,734.7750349539799,0.0,1.1814874510706885,2979250.550867795
2016-12-06,12,2016,0,0,2016-17,0.9762617201595439,0.24539850844267264,0.0,1076.2392004814496,0.0,0.0,0.0,0.0,993.0835169559316,778.6529828788492,0.0,1.1814874510706885,3228717.601444349
2016-12-07,12,2016,0,0,2016-17,0.7183233879564591,3.1230463442737593,0.0,657.2727833527048,0.0,0.0,0.0,0.0,1076.2392004814496,831.4458383907471,0.0,1.1814874510706885,1971818.3500581144
2016-12-08,12,2016,0,0,2016-17,0.7830632944441611,1.8392016950772807,0.0,708.1959669259904,0.0,0.0,0.0,0.0,657.2727833527048,783.6678811133391,0.0,1.1814874510706885,2124587.9007779714
2016-12-09,12,2016,0,0,2016-17,0.9418603839379184,0.23265518202190316,0.0,993.1121733128333,0.0,0.0,0.0,0.0,708.1959669259904,797.1971979535571,0.0,1.1814874510706885,2979336.5199385
2016-12-10,12,2016,1,0,2016-17,0.9244779071150975,3.9794652686790686,0.0,554.4058226173513,0.0,0.0,0.0,0.0,993.1121733128333,809.136836075501,0.0,1.1814874510706885,1663217.467852054
2016-12-11,12,2016,1,0,2016-17,0.7553563058069132,0.23112224398546655,0.0,802.1222844400058,0.0,0.0,0.0,0.0,554.4058226173513,800.0675983904395,0.0,1.1814874510706885,2406366.8533200175
2016-12-12,12,2016,0,0,2016-17,0.762804797001013,2.7801409154342127,0.0,620.5323492462448,0.0,0.0,0.0,0.0,802.1222844400058,826.3473925837525,0.0,1.1814874510706885,1861597.0477387346
2016-12-13,12,2016,0,0,2016-17,0.8111416308374145,3.9347157010536544,0.0,549.3270663156777,0.0,0.0,0.0,0.0,620.5323492462448,773.1257971966543,0.0,1.1814874510706885,1647981.1989470331
2016-12-14,12,2016,0,0,2016-17,0.8453568955573063,0.9567204168637025,0.0,944.6896467565671,0.0,0.0,0.0,0.0,549.3270663156777,697.8526351729727,0.0,1.1814874510706885,2834068.940269701
2016-12-15,12,2016,0,0,2016-17,0.8854764314590888,0.5689974747487847,0.0,955.1223202074355,0.0,0.0,0.0,0.0,944.6896467565671,738.91218708781,0.0,1.1814874510706885,2865366.9606223064
2016-12-16,12,2016,0,0,2016-17,0.8106740918709316,0.4855397576897156,0.0,849.0932221288834,0.0,0.0,0.0,0.0,955.1223202074355,774.1873804137307,0.0,1.1814874510706885,2547279.6663866504
2016-12-17,12,2016,1,0,2016-17,0.8387604148399443,1.2131005902703822,0.0,779.2506498368851,0.0,0.0,0.0,0.0,849.0932221288834,753.6132445303094,0.0,1.1814874510706885,2337751.9495106554
2016-12-18,12,2016,1,0,2016-17,0.924241281440127,0.40418324404258676,0.0,999.7344188297453,0.0,0.0,0.0,0.0,779.2506498368851,785.7339341330999,0.0,1.1814874510706885,2999203.256489236
2016-12-19,12,2016,0,0,2016-17,0.7110049608671793,2.7686453667765276,0.0,520.6268457315186,0.0,0.0,0.0,0.0,999.7344188297453,813.96423904592,0.0,1.1814874510706885,1561880.5371945559
2016-12-20,12,2016,0,0,2016-17,0.7757310833032062,0.24916719252025077,0.0,850.0053865834324,0.0,0.0,0.0,0.0,520.6268457315186,799.6920242581018,0.0,1.1814874510706885,2550016.159750297
2016-12-21,12,2016,0,0,2016-17,0.9140048757653657,2.037688512599159,0.0,835.274973428775,0.0,0.0,0.0,0.0,850.0053865834324,842.6460700106381,0.0,1.1814874510706885,2505824.920286325
2016-12-22,12,2016,0,0,2016-17,0.9685620513061598,3.986787415411907,0.0,634.7819441857754,0.0,0.0,0.0,0.0,835.274973428775,827.0154023923822,0.0,1.1814874510706885,1904345.8325573262
2016-12-23,12,2016,0,0,2016-17,0.8535032326346998,3.2558810780240752,0.0,604.2464397628246,0.0,0.0,0.0,0.0,634.7819441857754,781.252491532145,0.0,1.1814874510706885,1812739.3192884738
2016-12-24,12,2016,1,0,2016-17,0.8596340455795947,2.4608777529240435,0.0,598.3887142154426,0.0,0.0,0.0,0.0,604.2464397628246,746.2743797655651,0.0,1.1814874510706885,1795166.1426463278
2016-12-25,12,2016,1,0,2016-17,0.7321516034019327,1.2250144831464467,0.0,776.9979039686131,0.0,0.0,0.0,0.0,598.3887142154426,720.4369603910734,0.0,1.1814874510706885,2330993.7119058394
2016-12-26,12,2016,0,0,2016-17,0.8342237100470364,2.495583345166554,0.0,717.6363667339464,0.0,0.0,0.0,0.0,776.9979039686131,688.6174582680545,0.0,1.1814874510706885,2152909.100201839
2016-12-27,12,2016,0,0,2016-17,0.8597851799365069,2.1081658556466065,0.0,777.2813821590258,0.0,0.0,0.0,0.0,717.6363667339464,716.7616755541156,0.0,1.1814874510706885,2331844.1464770776
2016-12-28,12,2016,0,0,2016-17,0.7727411510904189,1.704333535561486,0.0,625.2071788315789,0.0,0.0,0.0,0.0,777.2813821590258,706.3725320649146,0.0,1.1814874510706885,1875621.5364947366
2016-12-29,12,2016,0,0,2016-17,0.7807729692848142,0.5228415069607979,0.0,898.368441438148,0.0,0.0,0.0,0.0,625.2071788315789,676.3628471224581,0.0,1.1814874510706885,2695105.324314444
2016-12-30,12,2016,0,0,2016-17,0.8131852489313868,3.546416860961867,0.0,556.9778270260103,0.0,0.0,0.0,0.0,898.368441438148,714.0180610156541,0.0,1.1814874510706885,1670933.481078031
2016-12-31,12,2016,1,0,2016-17,0.7060213593333179,1.79913859528529,0.0,626.9683919338413,0.0,0.0,0.0,0.0,556.9778270260103,707.265402053252,0.0,1.1814874510706885,1880905.175801524
2017-01-01,1,2017,1,0,2016-17,0.7966237496749534,0.7784900472830603,0.0,756.4408412433884,0.0,0.0,0.0,0.0,626.9683919338413,711.3482131558804,0.0,1.1814874510706885,2269322.5237301653
2017-01-02,1,2017,0,0,2016-17,0.7634344020989634,1.4710374035091585,0.0,623.8860630105737,0.0,0.0,0.0,0.0,756.4408412433884,708.4114899094199,0.0,1.1814874510706885,1871658.189031721
2017-01-03,1,2017,0,0,2016-17,0.7982492056533743,1.6565190101157081,0.0,803.9077885310812,0.0,0.0,0.0,0.0,623.8860630105737,695.0185893775094,0.0,1.1814874510706885,2411723.365593244
2017-01-04,1,2017,0,0,2016-17,0.7359286395457754,3.310151582267497,0.0,618.1910858223986,0.0,0.0,0.0,0.0,803.9077885310812,698.8223617163746,0.0,1.1814874510706885,1854573.2574671956
2017-01-05,1,2017,0,0,2016-17,0.9671581842219685,2.934457522245608,0.0,749.7001308887204,0.0,0.0,0.0,0.0,618.1910858223986,697.820062715063,0.0,1.1814874510706885,2249100.392666161
2017-01-06,1,2017,0,0,2016-17,0.8780777360662146,3.077219574565359,0.0,637.3477139939783,0.0,0.0,0.0,0.0,749.7001308887204,676.5817326365734,0.0,1.1814874510706885,1912043.1419819351
2017-01-07,1,2017,1,0,2016-17,0.9037306957433469,0.044125057714588856,0.0,978.2699307273017,0.0,0.0,0.0,0.0,637.3477139939783,688.0631450605688,0.0,1.1814874510706885,2934809.792181905
2017-01-08,1,2017,1,0,2016-17,0.9367513715822015,1.664615992719046,0.0,847.7215782132758,0.0,0.0,0.0,0.0,978.2699307273017,738.2490791739203,0.0,1.1814874510706885,2543164.7346398276
2017-01-09,1,2017,0,0,2016-17,0.8495326596787172,1.9253766065412945,0.0,695.1715630731157,0.0,0.0,0.0,0.0,847.7215782132758,751.2891844553327,0.0,1.1814874510706885,2085514.6892193472
2017-01-10,1,2017,0,0,2016-17,0.7260760864262271,0.07676910729222675,0.0,783.9227110743723,0.0,0.0,0.0,0.0,695.1715630731157,761.4728273214103,0.0,1.1814874510706885,2351768.133223117
2017-01-11,1,2017,0,0,2016-17,0.8611319625455643,1.0392528349801369,0.0,865.4416629941229,0.0,0.0,0.0,0.0,783.9227110743723,758.6178162561662,0.0,1.1814874510706885,2596324.9889823687
2017-01-12,1,2017,0,0,2016-17,0.8760523354062637,3.04115929248854,0.0,733.5587988387097,0.0,0.0,0.0,0.0,865.4416629941229,793.9393272806982,0.0,1.1814874510706885,2200676.396516129
2017-01-13,1,2017,0,0,2016-17,0.9236318422552989,0.5484388229159962,0.0,970.2714702612193,0.0,0.0,0.0,0.0,733.5587988387097,791.6334227021252,0.0,1.1814874510706885,2910814.410783658
2017-01-14,1,2017,1,0,2016-17,0.8294978638689038,2.1412405258103666,0.0,636.414995494627,0.0,0.0,0.0,0.0,970.2714702612193,839.1939593117311,0.0,1.1814874510706885,1909244.9864838808
2017-01-15,1,2017,1,0,2016-17,0.7382740908386691,0.86080748806895,0.0,768.942545189578,0.0,0.0,0.0,0.0,636.414995494627,790.3575399927776,0.0,1.1814874510706885,2306827.6355687343
2017-01-16,1,2017,0,0,2016-17,0.7851327717396173,0.04848309857557309,0.0,853.4877408987394,0.0,0.0,0.0,0.0,768.942545189578,779.1033924179636,0.0,1.1814874510706885,2560463.222696218
2017-01-17,1,2017,0,0,2016-17,0.8089246889195905,0.9648058303981659,0.0,887.7702713758041,0.0,0.0,0.0,0.0,853.4877408987394,801.7199892501956,0.0,1.1814874510706885,2663310.814127412
2017-01-18,1,2017,0,0,2016-17,0.8937751723994803,3.903495019640215,0.0,684.5000204997673,0.0,0.0,0.0,0.0,887.7702713758041,816.555355007543,0.0,1.1814874510706885,2053500.0614993018
2017-01-19,1,2017,0,0,2016-17,0.8712334914006735,3.2061484475319584,0.0,738.6529729233664,0.0,0.0,0.0,0.0,684.5000204997673,790.7065489369206,0.0,1.1814874510706885,2215958.918770099
2017-01-20,1,2017,0,0,2016-17,0.8068290177693538,3.8383065772841336,0.0,520.9171586807546,0.0,0.0,0.0,0.0,738.6529729233664,791.4342880918715,0.0,1.1814874510706885,1562751.4760422637
2017-01-21,1,2017,1,0,2016-17,0.9959545746378939,1.9514161757054498,0.0,1000.7078191535231,0.0,0.0,0.0,0.0,520.9171586807546,727.2408150089481,0.0,1.1814874510706885,3002123.457460569
2017-01-22,1,2017,1,0,2016-17,0.8817324458070661,0.438944794710014,0.0,955.7098657144135,0.0,0.0,0.0,0.0,1000.7078191535231,779.2826469602189,0.0,1.1814874510706885,2867129.5971432403
2017-01-23,1,2017,0,0,2016-17,0.7711680375207983,2.191837955894772,0.0,759.0133987856485,0.0,0.0,0.0,0.0,955.7098657144135,805.9636927494812,0.0,1.1814874510706885,2277040.1963569457
2017-01-24,1,2017,0,0,2016-17,0.7305347417861211,1.8175093382398435,0.0,635.9303035629162,0.0,0.0,0.0,0.0,759.0133987856485,792.4673581618969,0.0,1.1814874510706885,1907790.9106887484
2017-01-25,1,2017,0,0,2016-17,0.7458577417552996,3.377428330958464,0.0,531.9736344751819,0.0,0.0,0.0,0.0,635.9303035629162,756.4902199029128,0.0,1.1814874510706885,1595920.903425546
2017-01-26,1,2017,0,0,2016-17,0.7737873185153524,0.39233032313697835,0.0,840.8286094315688,0.0,0.0,0.0,0.0,531.9736344751819,734.7007361851148,0.0,1.1814874510706885,2522485.8282947065
