date,shortfall_pct,rule_action,gap_to_target_action
2016-06-18,17.605435360285078,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 94.4% and reduce blasting delay to 1.3 hrs (Forecast: 756.3t) | Option 2: Increase uptime to 94.7% and reduce blasting delay to 1.3 hrs (Forecast: 754.1t) | Option 3: Increase uptime to 94.9% and reduce blasting delay to 1.3 hrs (Forecast: 754.1t)
2016-06-20,16.03715928919034,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 99.6% and reduce blasting delay to 1.7 hrs (Forecast: 770.2t) | Option 2: Increase uptime to 99.6% and reduce blasting delay to 1.7 hrs (Forecast: 770.2t) | Option 3: Increase uptime to 99.6% and reduce blasting delay to 1.7 hrs (Forecast: 770.2t)
2016-06-21,16.43912863339145,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 97.8% and reduce blasting delay to 0.7 hrs (Forecast: 748.6t) | Option 2: Increase uptime to 94.5% and reduce blasting delay to 0.3 hrs (Forecast: 747.2t) | Option 3: Increase uptime to 97.8% and reduce blasting delay to 0.6 hrs (Forecast: 748.6t)
2016-06-22,49.90886167060825,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.7% and reduce blasting delay to 0.4 hrs (Forecast: 737.9t) | Option 2: Increase uptime to 91.6% and reduce blasting delay to 0.6 hrs (Forecast: 754.5t) | Option 3: Increase uptime to 94.4% and reduce blasting delay to 1.0 hrs (Forecast: 739.0t)
2016-06-23,34.85383954743905,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 94.5% and reduce blasting delay to 1.4 hrs (Forecast: 736.6t) | Option 2: Increase uptime to 94.5% and reduce blasting delay to 1.3 hrs (Forecast: 754.3t) | Option 3: Increase uptime to 91.8% and reduce blasting delay to 0.9 hrs (Forecast: 737.3t)
2016-06-24,20.820934445128927,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.7% and reduce blasting delay to 1.5 hrs (Forecast: 737.2t) | Option 2: Increase uptime to 93.3% and reduce blasting delay to 1.3 hrs (Forecast: 744.7t) | Option 3: Increase uptime to 93.6% and reduce blasting delay to 1.3 hrs (Forecast: 756.2t)
2016-06-25,22.081745022391587,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 92.1% and reduce blasting delay to 0.7 hrs (Forecast: 749.1t) | Option 2: Increase uptime to 92.7% and reduce blasting delay to 0.7 hrs (Forecast: 749.1t) | Option 3: Increase uptime to 92.1% and reduce blasting delay to 0.6 hrs (Forecast: 745.7t)
2016-06-28,43.4190693263654,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.0% and reduce blasting delay to 1.3 hrs (Forecast: 731.4t) | Option 2: Increase uptime to 92.0% and reduce blasting delay to 1.1 hrs (Forecast: 732.2t) | Option 3: Increase uptime to 93.3% and reduce blasting delay to 1.3 hrs (Forecast: 733.8t)
2016-06-29,23.212948645249785,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 91.6% and reduce blasting delay to 1.3 hrs (Forecast: 731.5t) | Option 2: Increase uptime to 92.4% and reduce blasting delay to 1.3 hrs (Forecast: 729.3t) | Option 3: Increase uptime to 91.6% and reduce blasting delay to 1.2 hrs (Forecast: 732.3t)
2016-06-30,65.25941685159496,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 98.5% and reduce blasting delay to 1.3 hrs (Forecast: 720.6t) | Option 2: Increase uptime to 100.0% and reduce blasting delay to 1.3 hrs (Forecast: 726.6t) | Option 3: Increase uptime to 89.6% and reduce blasting delay to 0.0 hrs (Forecast: 731.8t)
2016-07-01,38.30451993730431,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.0% and reduce blasting delay to 1.2 hrs (Forecast: 716.0t) | Option 2: Increase uptime to 93.6% and reduce blasting delay to 1.4 hrs (Forecast: 719.2t) | Option 3: Increase uptime to 94.4% and reduce blasting delay to 1.6 hrs (Forecast: 725.7t)
2016-07-02,21.397037757503487,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 91.5% and reduce blasting delay to 0.9 hrs (Forecast: 738.7t) | Option 2: Increase uptime to 91.5% and reduce blasting delay to 0.9 hrs (Forecast: 738.8t) | Option 3: Increase uptime to 91.5% and reduce blasting delay to 0.8 hrs (Forecast: 739.7t)
2016-07-04,32.727735360101704,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 92.1% and reduce blasting delay to 1.6 hrs (Forecast: 715.5t) | Option 2: Increase uptime to 92.1% and reduce blasting delay to 1.5 hrs (Forecast: 723.0t) | Option 3: Increase uptime to 90.7% and reduce blasting delay to 1.2 hrs (Forecast: 718.6t)
2016-07-05,16.704813354900683,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 94.7% and reduce blasting delay to 1.3 hrs (Forecast: 716.3t) | Option 2: Increase uptime to 94.7% and reduce blasting delay to 1.2 hrs (Forecast: 722.0t) | Option 3: Increase uptime to 94.7% and reduce blasting delay to 1.2 hrs (Forecast: 722.0t)
2016-07-06,33.361147673767846,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.4% and reduce blasting delay to 1.2 hrs (Forecast: 725.2t) | Option 2: Increase uptime to 92.8% and reduce blasting delay to 1.2 hrs (Forecast: 725.2t) | Option 3: Increase uptime to 93.1% and reduce blasting delay to 1.2 hrs (Forecast: 730.0t)
2016-07-07,30.78863403470832,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 90.0% and reduce blasting delay to 1.3 hrs (Forecast: 714.4t) | Option 2: Increase uptime to 91.9% and reduce blasting delay to 1.4 hrs (Forecast: 721.5t) | Option 3: Increase uptime to 90.6% and reduce blasting delay to 1.3 hrs (Forecast: 714.4t)
2016-07-10,34.448806499489336,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 88.2% and reduce blasting delay to 1.2 hrs (Forecast: 713.2t) | Option 2: Increase uptime to 88.2% and reduce blasting delay to 1.1 hrs (Forecast: 713.2t) | Option 3: Increase uptime to 87.1% and reduce blasting delay to 0.9 hrs (Forecast: 715.3t)
2016-07-12,53.24729781934302,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.5% and reduce blasting delay to 0.2 hrs (Forecast: 723.8t) | Option 2: Increase uptime to 90.7% and reduce blasting delay to 0.2 hrs (Forecast: 723.8t) | Option 3: Increase uptime to 89.5% and reduce blasting delay to 0.0 hrs (Forecast: 744.5t)
2016-07-14,47.57521354392268,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 86.7% and reduce blasting delay to 1.3 hrs (Forecast: 715.3t) | Option 2: Increase uptime to 86.7% and reduce blasting delay to 1.2 hrs (Forecast: 716.1t) | Option 3: Increase uptime to 88.1% and reduce blasting delay to 1.3 hrs (Forecast: 713.3t)
2016-07-16,41.95077201567099,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 94.3% and reduce blasting delay to 1.2 hrs (Forecast: 713.5t) | Option 2: Increase uptime to 92.8% and reduce blasting delay to 1.0 hrs (Forecast: 712.2t) | Option 3: Increase uptime to 94.3% and reduce blasting delay to 1.1 hrs (Forecast: 713.5t)
2016-07-18,33.21141978743982,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 91.5% and reduce blasting delay to 1.3 hrs (Forecast: 710.7t) | Option 2: Increase uptime to 92.2% and reduce blasting delay to 1.3 hrs (Forecast: 710.7t) | Option 3: Increase uptime to 91.5% and reduce blasting delay to 1.2 hrs (Forecast: 710.7t)
2016-07-20,50.670274854573016,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 98.6% and reduce blasting delay to 1.3 hrs (Forecast: 698.8t) | Option 2: Increase uptime to 100.0% and reduce blasting delay to 1.3 hrs (Forecast: 702.1t) | Option 3: Increase uptime to 90.3% and reduce blasting delay to 0.1 hrs (Forecast: 722.8t)
2016-07-21,32.11344144059226,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 92.0% and reduce blasting delay to 1.4 hrs (Forecast: 696.4t) | Option 2: Increase uptime to 92.6% and reduce blasting delay to 1.4 hrs (Forecast: 694.2t) | Option 3: Increase uptime to 92.0% and reduce blasting delay to 1.2 hrs (Forecast: 710.3t)
2016-07-25,18.129877834006024,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 90.9% and reduce blasting delay to 1.3 hrs (Forecast: 690.8t) | Option 2: Increase uptime to 91.3% and reduce blasting delay to 1.3 hrs (Forecast: 692.7t) | Option 3: Increase uptime to 91.8% and reduce blasting delay to 1.3 hrs (Forecast: 712.2t)
2016-07-26,22.355213554946467,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 86.9% and reduce blasting delay to 1.6 hrs (Forecast: 690.8t) | Option 2: Increase uptime to 87.7% and reduce blasting delay to 1.6 hrs (Forecast: 686.2t) | Option 3: Increase uptime to 86.9% and reduce blasting delay to 1.5 hrs (Forecast: 694.8t)
2016-07-30,32.74754916765219,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 87.1% and reduce blasting delay to 1.7 hrs (Forecast: 683.5t) | Option 2: Increase uptime to 87.1% and reduce blasting delay to 1.5 hrs (Forecast: 693.1t) | Option 3: Increase uptime to 88.5% and reduce blasting delay to 1.7 hrs (Forecast: 683.3t)
2016-08-01,36.89327746642365,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 98.5% and reduce blasting delay to 1.4 hrs (Forecast: 674.7t) | Option 2: Increase uptime to 98.6% and reduce blasting delay to 1.4 hrs (Forecast: 674.7t) | Option 3: Increase uptime to 98.7% and reduce blasting delay to 1.4 hrs (Forecast: 674.7t)
2016-08-03,23.89620678448284,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 86.9% and reduce blasting delay to 1.8 hrs (Forecast: 668.9t) | Option 2: Increase uptime to 87.8% and reduce blasting delay to 1.8 hrs (Forecast: 664.3t) | Option 3: Increase uptime to 86.9% and reduce blasting delay to 1.7 hrs (Forecast: 674.3t)
2016-08-05,16.612306032740747,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 87.0% and reduce blasting delay to 1.7 hrs (Forecast: 673.9t) | Option 2: Increase uptime to 87.0% and reduce blasting delay to 1.6 hrs (Forecast: 675.7t) | Option 3: Increase uptime to 87.0% and reduce blasting delay to 1.5 hrs (Forecast: 684.6t)
2016-08-06,15.109107558502751,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 86.6% and reduce blasting delay to 1.7 hrs (Forecast: 666.7t) | Option 2: Increase uptime to 87.8% and reduce blasting delay to 1.9 hrs (Forecast: 658.0t) | Option 3: Increase uptime to 86.6% and reduce blasting delay to 1.6 hrs (Forecast: 674.7t)
2016-08-07,23.08201881905096,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 87.1% and reduce blasting delay to 1.8 hrs (Forecast: 662.6t) | Option 2: Increase uptime to 86.3% and reduce blasting delay to 1.7 hrs (Forecast: 664.0t) | Option 3: Increase uptime to 87.9% and reduce blasting delay to 1.8 hrs (Forecast: 658.0t)
2016-08-08,30.74923458881179,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.4% and reduce blasting delay to 1.8 hrs (Forecast: 655.1t) | Option 2: Increase uptime to 87.4% and reduce blasting delay to 1.8 hrs (Forecast: 663.8t) | Option 3: Increase uptime to 86.4% and reduce blasting delay to 1.6 hrs (Forecast: 675.7t)
2016-08-11,22.46187147812921,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 99.3% and reduce blasting delay to 1.9 hrs (Forecast: 645.7t) | Option 2: Increase uptime to 99.3% and reduce blasting delay to 1.9 hrs (Forecast: 645.7t) | Option 3: Increase uptime to 99.2% and reduce blasting delay to 1.7 hrs (Forecast: 655.0t)
2016-08-18,16.384208641997922,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 77.4% and reduce blasting delay to 1.0 hrs (Forecast: 646.6t) | Option 2: Increase uptime to 78.6% and reduce blasting delay to 1.0 hrs (Forecast: 650.1t) | Option 3: Increase uptime to 82.4% and reduce blasting delay to 1.3 hrs (Forecast: 651.5t)
2016-08-24,31.11092796186768,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 85.2% and reduce blasting delay to 1.9 hrs (Forecast: 633.0t) | Option 2: Increase uptime to 86.0% and reduce blasting delay to 1.9 hrs (Forecast: 653.3t) | Option 3: Increase uptime to 82.5% and reduce blasting delay to 1.8 hrs (Forecast: 631.7t)
2016-08-27,34.13279614065844,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 72.8% and reduce blasting delay to 1.6 hrs (Forecast: 625.8t) | Option 2: Increase uptime to 74.2% and reduce blasting delay to 1.6 hrs (Forecast: 628.2t) | Option 3: Increase uptime to 78.5% and reduce blasting delay to 1.8 hrs (Forecast: 632.9t)
2016-08-28,44.08254271723096,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 89.8% and reduce blasting delay to 1.3 hrs (Forecast: 632.4t) | Option 2: Increase uptime to 89.8% and reduce blasting delay to 1.2 hrs (Forecast: 629.7t) | Option 3: Increase uptime to 91.2% and reduce blasting delay to 1.3 hrs (Forecast: 632.4t)
2016-08-29,38.29260140909266,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 89.7% and reduce blasting delay to 1.3 hrs (Forecast: 620.9t) | Option 2: Increase uptime to 89.7% and reduce blasting delay to 1.2 hrs (Forecast: 620.9t) | Option 3: Increase uptime to 90.6% and reduce blasting delay to 1.3 hrs (Forecast: 620.9t)
2016-09-01,33.17517890709045,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 82.2% and reduce blasting delay to 1.7 hrs (Forecast: 630.1t) | Option 2: Increase uptime to 83.4% and reduce blasting delay to 1.7 hrs (Forecast: 630.1t) | Option 3: Increase uptime to 82.2% and reduce blasting delay to 1.6 hrs (Forecast: 627.9t)
2016-09-02,38.54985120906776,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.7% and reduce blasting delay to 2.2 hrs (Forecast: 619.8t) | Option 2: Increase uptime to 90.3% and reduce blasting delay to 2.2 hrs (Forecast: 619.8t) | Option 3: Increase uptime to 87.8% and reduce blasting delay to 2.0 hrs (Forecast: 619.5t)
2016-09-08,20.630755876074005,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 86.8% and reduce blasting delay to 2.0 hrs (Forecast: 631.5t) | Option 2: Increase uptime to 86.8% and reduce blasting delay to 1.9 hrs (Forecast: 662.6t) | Option 3: Increase uptime to 82.4% and reduce blasting delay to 1.6 hrs (Forecast: 625.5t)
2016-09-09,46.603021519800414,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.9% and reduce blasting delay to 1.9 hrs (Forecast: 627.7t) | Option 2: Increase uptime to 88.0% and reduce blasting delay to 1.9 hrs (Forecast: 620.0t) | Option 3: Increase uptime to 86.9% and reduce blasting delay to 1.7 hrs (Forecast: 645.7t)
2016-09-19,24.421937618813736,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.1% and reduce blasting delay to 2.2 hrs (Forecast: 628.5t) | Option 2: Increase uptime to 84.2% and reduce blasting delay to 2.2 hrs (Forecast: 628.5t) | Option 3: Increase uptime to 83.1% and reduce blasting delay to 2.1 hrs (Forecast: 631.2t)
2016-09-20,23.25542545311774,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 85.2% and reduce blasting delay to 2.0 hrs (Forecast: 620.9t) | Option 2: Increase uptime to 86.0% and reduce blasting delay to 2.0 hrs (Forecast: 634.9t) | Option 3: Increase uptime to 86.8% and reduce blasting delay to 2.0 hrs (Forecast: 648.7t)
2016-09-24,43.79310727561944,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 81.5% and reduce blasting delay to 1.6 hrs (Forecast: 636.4t) | Option 2: Increase uptime to 86.1% and reduce blasting delay to 2.0 hrs (Forecast: 632.2t) | Option 3: Increase uptime to 82.6% and reduce blasting delay to 1.6 hrs (Forecast: 636.4t)
2016-09-25,33.86709690257253,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 91.1% and reduce blasting delay to 2.2 hrs (Forecast: 626.4t) | Option 2: Increase uptime to 91.6% and reduce blasting delay to 2.2 hrs (Forecast: 628.3t) | Option 3: Increase uptime to 92.1% and reduce blasting delay to 2.2 hrs (Forecast: 628.3t)
2016-09-27,25.49968479613664,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.5% and reduce blasting delay to 2.0 hrs (Forecast: 622.7t) | Option 2: Increase uptime to 87.5% and reduce blasting delay to 2.0 hrs (Forecast: 634.5t) | Option 3: Increase uptime to 86.5% and reduce blasting delay to 1.9 hrs (Forecast: 653.8t)
2016-09-28,17.882926117002,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 81.4% and reduce blasting delay to 1.3 hrs (Forecast: 621.3t) | Option 2: Increase uptime to 86.7% and reduce blasting delay to 1.9 hrs (Forecast: 635.9t) | Option 3: Increase uptime to 86.7% and reduce blasting delay to 1.8 hrs (Forecast: 635.9t)
2016-10-28,19.746160130392592,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 79.5% and reduce blasting delay to 2.6 hrs (Forecast: 674.3t) | Option 2: Increase uptime to 80.8% and reduce blasting delay to 2.6 hrs (Forecast: 670.0t) | Option 3: Increase uptime to 79.5% and reduce blasting delay to 2.4 hrs (Forecast: 688.4t)
2016-11-06,27.48331900776065,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 81.8% and reduce blasting delay to 2.1 hrs (Forecast: 688.5t) | Option 2: Increase uptime to 79.5% and reduce blasting delay to 2.0 hrs (Forecast: 700.7t) | Option 3: Increase uptime to 82.9% and reduce blasting delay to 2.1 hrs (Forecast: 688.5t)
2016-11-08,18.875553045766683,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 79.1% and reduce blasting delay to 2.1 hrs (Forecast: 701.3t) | Option 2: Increase uptime to 81.7% and reduce blasting delay to 2.3 hrs (Forecast: 692.8t) | Option 3: Increase uptime to 77.8% and reduce blasting delay to 2.0 hrs (Forecast: 697.2t)
2016-11-10,33.39918642214648,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 79.6% and reduce blasting delay to 2.4 hrs (Forecast: 690.6t) | Option 2: Increase uptime to 79.6% and reduce blasting delay to 2.2 hrs (Forecast: 705.6t) | Option 3: Increase uptime to 82.2% and reduce blasting delay to 2.4 hrs (Forecast: 701.5t)
2016-11-11,26.0645163402882,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 79.3% and reduce blasting delay to 2.2 hrs (Forecast: 686.1t) | Option 2: Increase uptime to 79.3% and reduce blasting delay to 2.0 hrs (Forecast: 696.4t) | Option 3: Increase uptime to 81.9% and reduce blasting delay to 2.2 hrs (Forecast: 697.0t)
2016-11-14,24.62820419212186,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.3% and reduce blasting delay to 2.1 hrs (Forecast: 689.1t) | Option 2: Increase uptime to 80.4% and reduce blasting delay to 2.0 hrs (Forecast: 686.6t) | Option 3: Increase uptime to 81.4% and reduce blasting delay to 2.0 hrs (Forecast: 699.5t)
2016-11-23,31.178326045548843,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 79.0% and reduce blasting delay to 2.1 hrs (Forecast: 697.0t) | Option 2: Increase uptime to 81.5% and reduce blasting delay to 2.1 hrs (Forecast: 700.7t) | Option 3: Increase uptime to 79.0% and reduce blasting delay to 1.9 hrs (Forecast: 714.5t)
2016-11-25,34.67864514270376,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 78.9% and reduce blasting delay to 2.1 hrs (Forecast: 712.5t) | Option 2: Increase uptime to 81.5% and reduce blasting delay to 2.3 hrs (Forecast: 698.5t) | Option 3: Increase uptime to 80.2% and reduce blasting delay to 2.1 hrs (Forecast: 708.2t)
2016-12-10,24.952499514657937,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 94.3% and reduce blasting delay to 3.2 hrs (Forecast: 747.9t) | Option 2: Increase uptime to 92.4% and reduce blasting delay to 2.6 hrs (Forecast: 757.3t) | Option 3: Increase uptime to 94.3% and reduce blasting delay to 3.0 hrs (Forecast: 759.5t)
2016-12-12,16.125675935274057,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 78.7% and reduce blasting delay to 1.7 hrs (Forecast: 742.2t) | Option 2: Increase uptime to 83.4% and reduce blasting delay to 1.9 hrs (Forecast: 751.5t) | Option 3: Increase uptime to 79.8% and reduce blasting delay to 1.7 hrs (Forecast: 742.2t)
2016-12-13,25.49805234687313,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 83.0% and reduce blasting delay to 2.0 hrs (Forecast: 763.5t) | Option 2: Increase uptime to 85.8% and reduce blasting delay to 2.2 hrs (Forecast: 738.4t) | Option 3: Increase uptime to 83.9% and reduce blasting delay to 2.0 hrs (Forecast: 763.5t)
2016-12-19,30.937730718084712,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 82.7% and reduce blasting delay to 1.7 hrs (Forecast: 770.5t) | Option 2: Increase uptime to 82.7% and reduce blasting delay to 1.5 hrs (Forecast: 775.9t) | Option 3: Increase uptime to 84.1% and reduce blasting delay to 1.7 hrs (Forecast: 776.6t)
2016-12-22,16.056362638797278,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 96.9% and reduce blasting delay to 2.6 hrs (Forecast: 798.2t) | Option 2: Increase uptime to 97.0% and reduce blasting delay to 2.6 hrs (Forecast: 798.2t) | Option 3: Increase uptime to 97.2% and reduce blasting delay to 2.6 hrs (Forecast: 798.2t)
2016-12-23,20.40859302812561,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.7% and reduce blasting delay to 2.4 hrs (Forecast: 761.2t) | Option 2: Increase uptime to 85.4% and reduce blasting delay to 2.0 hrs (Forecast: 763.9t) | Option 3: Increase uptime to 86.1% and reduce blasting delay to 2.0 hrs (Forecast: 772.1t)
2016-12-24,21.41072859109304,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.7% and reduce blasting delay to 2.0 hrs (Forecast: 768.4t) | Option 2: Increase uptime to 87.4% and reduce blasting delay to 2.0 hrs (Forecast: 774.9t) | Option 3: Increase uptime to 88.1% and reduce blasting delay to 2.0 hrs (Forecast: 771.7t)
2016-12-28,18.960190669463696,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 80.7% and reduce blasting delay to 1.4 hrs (Forecast: 774.1t) | Option 2: Increase uptime to 80.7% and reduce blasting delay to 1.4 hrs (Forecast: 774.1t) | Option 3: Increase uptime to 81.8% and reduce blasting delay to 1.4 hrs (Forecast: 787.0t)
2016-12-30,27.79635933429864,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 86.0% and reduce blasting delay to 1.8 hrs (Forecast: 773.3t) | Option 2: Increase uptime to 83.2% and reduce blasting delay to 1.6 hrs (Forecast: 779.7t) | Option 3: Increase uptime to 87.9% and reduce blasting delay to 2.0 hrs (Forecast: 774.4t)
2016-12-31,18.41742177171741,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 78.0% and reduce blasting delay to 1.3 hrs (Forecast: 782.8t) | Option 2: Increase uptime to 80.9% and reduce blasting delay to 1.4 hrs (Forecast: 780.0t) | Option 3: Increase uptime to 82.4% and reduce blasting delay to 1.7 hrs (Forecast: 768.7t)
2017-01-02,19.01548979973096,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 81.1% and reduce blasting delay to 1.3 hrs (Forecast: 770.8t) | Option 2: Increase uptime to 82.3% and reduce blasting delay to 1.3 hrs (Forecast: 782.4t) | Option 3: Increase uptime to 81.1% and reduce blasting delay to 1.2 hrs (Forecast: 800.5t)
2017-01-04,19.227997211741787,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 84.2% and reduce blasting delay to 2.0 hrs (Forecast: 767.5t) | Option 2: Increase uptime to 81.5% and reduce blasting delay to 1.7 hrs (Forecast: 772.2t) | Option 3: Increase uptime to 84.2% and reduce blasting delay to 1.8 hrs (Forecast: 773.1t)
2017-01-06,16.669789445244067,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 89.0% and reduce blasting delay to 2.3 hrs (Forecast: 773.6t) | Option 2: Increase uptime to 89.6% and reduce blasting delay to 2.3 hrs (Forecast: 795.8t) | Option 3: Increase uptime to 87.8% and reduce blasting delay to 2.2 hrs (Forecast: 779.9t)
2017-01-14,17.83807538595408,Primary Cause: Weather/Monsoon. Increase pump capacity and adjust monthly target.,Option 1: Increase uptime to 83.8% and reduce blasting delay to 2.0 hrs (Forecast: 775.7t) | Option 2: Increase uptime to 83.8% and reduce blasting delay to 1.9 hrs (Forecast: 775.7t) | Option 3: Increase uptime to 84.7% and reduce blasting delay to 2.0 hrs (Forecast: 777.1t)
2017-01-20,32.703179046147184,Primary Cause: Blasting Delays. Review drill/blast patterns and safety clearance.,Option 1: Increase uptime to 87.4% and reduce blasting delay to 2.3 hrs (Forecast: 780.2t) | Option 2: Increase uptime to 86.5% and reduce blasting delay to 2.1 hrs (Forecast: 776.5t) | Option 3: Increase uptime to 82.6% and reduce blasting delay to 1.7 hrs (Forecast: 777.6t)
2017-01-24,18.15778610119964,Primary Cause: Equipment Downtime. Schedule immediate preventive maintenance.,Option 1: Increase uptime to 82.5% and reduce blasting delay to 1.7 hrs (Forecast: 777.6t) | Option 2: Increase uptime to 82.5% and reduce blasting delay to 1.6 hrs (Forecast: 777.8t) | Option 3: Increase uptime to 82.5% and reduce blasting delay to 1.5 hrs (Forecast: 777.8t)
